sample,index,http://igem.org/engineering/test_execution/ActivityEdgeFlow230/LiteralIdentified1/Dataset1/SampleData1,excitationWavelength,emissionWavelength,emissionBandpassWidth,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow233/LiteralIdentified1/Dataset1/SampleData1,http://igem.org/engineering/test_execution/ActivityEdgeFlow236/LiteralIdentified1/Dataset1/SampleData1,http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
G6,B10,,,,,0.009765625,0.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,B11,,,,,0.0048828125,0.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,B12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C1,,,,,0.0,1.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C2,,,,,0.0,0.5,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C3,,,,,0.0,0.25,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C4,,,,,0.0,0.125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C5,,,,,0.0,0.0625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C6,,,,,0.0,0.03125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C7,,,,,0.0,0.015625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C8,,,,,0.0,0.0078125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C9,,,,,0.0,0.00390625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C10,,,,,0.0,0.001953125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C11,,,,,0.0,0.0009765625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,C12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D1,,,,,0.0,1.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D2,,,,,0.0,0.5,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D3,,,,,0.0,0.25,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D4,,,,,0.0,0.125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D5,,,,,0.0,0.0625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D6,,,,,0.0,0.03125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D7,,,,,0.0,0.015625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D8,,,,,0.0,0.0078125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D9,,,,,0.0,0.00390625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D10,,,,,0.0,0.001953125,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D11,,,,,0.0,0.0009765625,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,D12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E1,,,,,0.0,0.0,5.0,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E2,,,,,0.0,0.0,2.5,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E3,,,,,0.0,0.0,1.25,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E4,,,,,0.0,0.0,0.625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E5,,,,,0.0,0.0,0.3125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E6,,,,,0.0,0.0,0.15625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E7,,,,,0.0,0.0,0.078125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E8,,,,,0.0,0.0,0.0390625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E9,,,,,0.0,0.0,0.01953125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E10,,,,,0.0,0.0,0.009765625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E11,,,,,0.0,0.0,0.0048828125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,E12,,,,,0.0,0.0,0.0,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F1,,,,,0.0,0.0,5.0,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F2,,,,,0.0,0.0,2.5,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F3,,,,,0.0,0.0,1.25,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F4,,,,,0.0,0.0,0.625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F5,,,,,0.0,0.0,0.3125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F6,,,,,0.0,0.0,0.15625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F7,,,,,0.0,0.0,0.078125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F8,,,,,0.0,0.0,0.0390625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F9,,,,,0.0,0.0,0.01953125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F10,,,,,0.0,0.0,0.009765625,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F11,,,,,0.0,0.0,0.0048828125,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,F12,,,,,0.0,0.0,0.0,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G1,,,,,0.0,0.0,0.0,1500000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G2,,,,,0.0,0.0,0.0,750000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G3,,,,,0.0,0.0,0.0,375000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G4,,,,,0.0,0.0,0.0,187500000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G5,,,,,0.0,0.0,0.0,93750000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G6,,,,,0.0,0.0,0.0,46875000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G7,,,,,0.0,0.0,0.0,23437500.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G8,,,,,0.0,0.0,0.0,11718750.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G9,,,,,0.0,0.0,0.0,5859375.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G10,,,,,0.0,0.0,0.0,2929687.5,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G11,,,,,0.0,0.0,0.0,1464843.75,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G12,,,,,0.0,0.0,0.0,0.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H1,,,,,0.0,0.0,0.0,1500000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H2,,,,,0.0,0.0,0.0,750000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H3,,,,,0.0,0.0,0.0,375000000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H4,,,,,0.0,0.0,0.0,187500000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H5,,,,,0.0,0.0,0.0,93750000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H6,,,,,0.0,0.0,0.0,46875000.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H7,,,,,0.0,0.0,0.0,23437500.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H8,,,,,0.0,0.0,0.0,11718750.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H9,,,,,0.0,0.0,0.0,5859375.0,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H10,,,,,0.0,0.0,0.0,2929687.5,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H11,,,,,0.0,0.0,0.0,1464843.75,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H12,,,,,0.0,0.0,0.0,732421.875,200,0,,,0.8474859437337361,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A1,,,,,5.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A2,,,,,2.5,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A3,,,,,1.25,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A4,,,,,0.625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A5,,,,,0.3125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A6,,,,,0.15625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A7,,,,,0.078125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A8,,,,,0.0390625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A9,,,,,0.01953125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A10,,,,,0.009765625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A11,,,,,0.0048828125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,A12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B1,,,,,5.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B2,,,,,2.5,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B3,,,,,1.25,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B4,,,,,0.625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B5,,,,,0.3125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B6,,,,,0.15625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B7,,,,,0.078125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B8,,,,,0.0390625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B9,,,,,0.01953125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B10,,,,,0.009765625,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B11,,,,,0.0048828125,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,B12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C1,,,,,0.0,1.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C2,,,,,0.0,0.5,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C3,,,,,0.0,0.25,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C4,,,,,0.0,0.125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C5,,,,,0.0,0.0625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C6,,,,,0.0,0.03125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C7,,,,,0.0,0.015625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C8,,,,,0.0,0.0078125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C9,,,,,0.0,0.00390625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C10,,,,,0.0,0.001953125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C11,,,,,0.0,0.0009765625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,C12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D1,,,,,0.0,1.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D2,,,,,0.0,0.5,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D3,,,,,0.0,0.25,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D4,,,,,0.0,0.125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D5,,,,,0.0,0.0625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D6,,,,,0.0,0.03125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D7,,,,,0.0,0.015625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D8,,,,,0.0,0.0078125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D9,,,,,0.0,0.00390625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D10,,,,,0.0,0.001953125,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D11,,,,,0.0,0.0009765625,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,D12,,,,,0.0,0.0,0.0,0.0,0,200,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E1,,,,,0.0,0.0,5.0,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E2,,,,,0.0,0.0,2.5,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E3,,,,,0.0,0.0,1.25,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E4,,,,,0.0,0.0,0.625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E5,,,,,0.0,0.0,0.3125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E6,,,,,0.0,0.0,0.15625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E7,,,,,0.0,0.0,0.078125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E8,,,,,0.0,0.0,0.0390625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E9,,,,,0.0,0.0,0.01953125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E10,,,,,0.0,0.0,0.009765625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E11,,,,,0.0,0.0,0.0048828125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,E12,,,,,0.0,0.0,0.0,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F1,,,,,0.0,0.0,5.0,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F2,,,,,0.0,0.0,2.5,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F3,,,,,0.0,0.0,1.25,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F4,,,,,0.0,0.0,0.625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F5,,,,,0.0,0.0,0.3125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F6,,,,,0.0,0.0,0.15625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F7,,,,,0.0,0.0,0.078125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F8,,,,,0.0,0.0,0.0390625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F9,,,,,0.0,0.0,0.01953125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F10,,,,,0.0,0.0,0.009765625,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F11,,,,,0.0,0.0,0.0048828125,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,F12,,,,,0.0,0.0,0.0,0.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G1,,,,,0.0,0.0,0.0,1500000000.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G2,,,,,0.0,0.0,0.0,750000000.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G3,,,,,0.0,0.0,0.0,375000000.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G4,,,,,0.0,0.0,0.0,187500000.0,200,0,,,0.25636060205475464,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
